"ClaimNumber","LossCause","InsuredAge"
"cda85e1d045bce3142579d8bbffd65c9","Collision with motor vehicle",73
"cdafb1754616337bea1097a1743f4eb9","Collision with motor vehicle",72
"cdb5c7d4d3e8437c0e1786b780cd61f5","Collision with motor vehicle",77
"cdba14106e52ec0e19bbb099d93781e7","Collision with motor vehicle",67
"cdbb06868e303767fc5a304c784e252b","Collision with motor vehicle",65
"cdc46c396872720700d578ed1d9b6def","Collision with other object",75
"cdd1caecb460d4e3e2c9a5b00fef039b","Collision with motor vehicle",33
"cdda6cb0b4e7ca79b553bd1c05711029","Collision with motor vehicle",80
"cddd0cbb9c5eb34049d043f760c4ea61","Collision with pedestrian",57
"cde0c4975ada05338782bcda5c47ffb9","Collision with motor vehicle",69
"cdf2adf18ed2c77649e7b4b184d4c396","Collision with fixed object",55
"cdf49299ae3cd48b95cdff360a6ed8db","Collision with motor vehicle",54
"cdff1cc2cb4bc01d20cda3fd5db043ab","Collision with motor vehicle",75
"ce00e2a959e6b9bff3522369ac9c3d62","Collision with motor vehicle",39
"ce03175f516a9f640d5825bef0fcc0d3","Collision with motor vehicle",86
"ce0a20d92d4a4a5b2af6a6f5d0e190f2","All other",56
"ce12fb33e5183562936dd60115cca8a0","Collision with fixed object",51
"ce182692cb7c3c5fee5966f783129c0b","Collision with fixed object",54
"ce1c7e9b407db5c7dafde8e5316cc420","Collision with motor vehicle",57
"ce1f12162315b066ac23819a4849a857","Collision with motor vehicle",52
"ce20af9013b6425c170fc2f810256732","Collision with motor vehicle",31
"ce233acefa90266371c8e99db9c337a2","Collision with motor vehicle",32
"ce2556730372dc18a3ecdfb0765b5bf3","All other",55
"ce282eb881f6913eed0c6ad327b1fa26","Rollover",53
"ce369a125ace71ffd6fa2b891485507d","All other",61
"ce3ca2952f1540733e93d8d56c84e807","Collision with motor vehicle",48
"ce3f059ae991c47e90009322a93d96c8","Collision with motor vehicle",52
"ce3f6eaa0086ef32fc500dc8c6a88ce2","Collision with motor vehicle",87
"ce4188b47c9b62508e329e330e37339c","Collision with motor vehicle",56
"ce4b662e6c8a3f80bcd59ef12f84da4b","Collision with fixed object",64
"ce5f4683c45a097252e7523e7992ca59","Collision with motor vehicle",60
"ce62a59117cbf60c7891c7b7153dd492","Collision with motor vehicle",54
"ce696e98f52c0fd919fbe3708d185537","Collision with fixed object",55
"ce71a0dcba5c831af80ecc7966a663c5","Collision with motor vehicle",28
"ce720f7dc91357baf997404dd42f132f","Collision with motor vehicle",53
"ce791652dfa2ee688efd5a9bde720645","Collision with motor vehicle",55
"ce7d4ac820cd0070a43d48a8471384d6","Collision with motor vehicle",75
"ce7fea160fee2b4660ac2af6e4eb62cc","Collision with motor vehicle",78
"ce8a65633dd5efc4ee4b90b064b74acb","Collision with motor vehicle",45
"ce8dc1de0ba85bd835194d2ce3378e23","Collision with motor vehicle",65
"ce94768a5ccb0f7a04d77edd81618a42","Collision with motor vehicle",47
"ce9ad821c59062c7aa555bc1aa64674c","Collision with parked vehicle",52
"ce9db1f76c69c218ddb3a856cce03e48","Collision with motor vehicle",56
"ceac5c367fb3863bf4fd954d368c13f9","Collision with motor vehicle",48
"ceb55a28da0e87491496c322b6cf9eea","Collision with motor vehicle",26
"ceb92ece21df4b9bd4ceb6e8a910ad87","Collision with motor vehicle",52
"cebe48765a84a0c72111de521949dd6e","Collision with motor vehicle",38
"cec117fc4d30acac16de6774f4e91585","Collision with motor vehicle",63
"cecda43c96a10950128077ea952c6129","Collision with motor vehicle",62
"ced1245fec28c204fcda60d863423ffb","Collision with fixed object",53
"ced5b5330ecdfb58a4d3a9959dd219d7","Rollover",50
"cee46274a7ef3a7221523cef3e040855","Collision with fixed object",50
"cee7094b8cc8d5660e670e6b6c4bb911","Collision with motor vehicle",59
"cef5ac00b72d0c201c3466455692dcef","Collision with motor vehicle",54
"cefe2b16c826b778ee65e5ec332d5b73","Collision with motor vehicle",38
"cf02c5b37b096732edc2a99fd980cb91","Collision with motor vehicle",84
"cf081ce932d7b1e75fb12241c6db6466","Collision with motor vehicle",91
"cf1334d76dcddb635cd803133a793507","Collision with motor vehicle",33
"cf1390603f709a1bee361b771f684e0f","Collision with motor vehicle",79
"cf1ab03369e1e8a3e1e48c98d76d75f1","Collision with motor vehicle",61
"cf1ec78127e79d3f3694d554b2e7e9fd","Collision with motor vehicle",40
"cf1ecf7383694ce684493c41495eeef8","Collision with fixed object",31
"cf216af0fa8913779db0b2d3bda7869f","Collision with fixed object",38
"cf37e216b313af3af23bb401e7eab574","All other",67
"cf387e6ca2d312d7f1b41f504a76d4b8","Collision with motor vehicle",80
"cf3df02e42e561ac1c0cfb05fd353d6f","Collision with fixed object",61
"cf3fb6c733922e9e5f8e76f9678cbb80","Collision with motor vehicle",75
"cf40624b41c77c14e302152d065d1f58","Collision with fixed object",57
"cf42dc98707b77be8fa0ff73d079ec98","Collision with motor vehicle",55
"cf48ab542f9c1a3290a07ed8f73b35b2","Hit and run",53
"cf4cec4811f0c3d332a65bf5634befbd","Collision with motor vehicle",56
"cf69dd7eb4f2aaf1391082d7822876fa","Collision with motor vehicle",85
"cf6b6e7b3c3affa5f0fd075103f42b45","Collision with fixed object",63
"cf7201b3169392a61e9ea5ca8a0ef8c2","All other",54
"cf72afa199a578405e10bce2dc9c5735","Collision with fixed object",84
"cf75d9fdd17ff7fc3628a782dac69814","Collision with motor vehicle",62
"cf7a8b5655381325d6fdcf5761db3437","Collision with fixed object",54
"cf7b62e4e7fd689ae4556d73e3faceab","Collision with fixed object",37
"cf7eb5f41e8aae905e056c5ccf78fcf8","Collision with motor vehicle",49
"cf8ea8112315dd4c82292dbdeaa5db05","Collision with motor vehicle",55
"cf920e09fbb1b24205a9807917a2506d","Collision with motor vehicle",61
"cf9474194cd53520c754cae0dd913511","All other",61
"cf98fb3b6b58480e7860c0bd7011fe22","Collision with motor vehicle",51
"cf9b1dd36337ecf7e0171c9ad9b40753","Collision with motor vehicle",45
"cfa1874fae9bac9e85bdccc7d9fba554","Collision with motor vehicle",67
"cfa386aa79253d2ee7475a81e68e45ac","Collision with fixed object",56
"cfae554ce8ca6df26265076f8b909ebc","Collision with motor vehicle",37
"cfbbb232b45e7e1cb0abab1f10a75bf9","Collision with motor vehicle",59
"cfbc01bc68280685e06eba6c14432e4c","Collision with motor vehicle",62
"cfc7c7ae617992e36487854a0b760f33","Collision with motor vehicle",52
"cfc9d1577381b39c69672b97629cfdde","Collision with motor vehicle",57
"cfca12cfbd0ed6cf8534b609d1134975","Collision with motor vehicle",58
"cfccd75eba74e3d541ef1acd88e566d2","Collision with motor vehicle",57
"cfd0e46729f546242bf366a89a2710df","Collision with motor vehicle",72
"cfd0ee8180390b5854676cc89e9bfaec","Collision with motor vehicle",42
"cfd18427e567ff81862a39a32f4a7325","Collision with motorcycle",61
"cfd71f53576cdd67a24df737a6068a56","Collision with motor vehicle",67
"cfdb24613747b10b7cee0b2102a60f6c","Collision with motor vehicle",63
"cfe2be35c3ecfb4de766b887f777029d","All other",27
"cfe536158f3ed4e2ce652e8d4813105d","Collision with motor vehicle",48
"cfecee171c8c336aa2b933ceb1961d8a","Collision with motor vehicle",84
"cff1e4f46a8926cd18bac685d7e02a30","Collision with fixed object",51
"cff91aff855b24086050429eef516ecc","Hit and run",52
"d0011909b66ed1f668d08ed8b1a0eb84","Collision with motor vehicle",40
"d002fc447777edebeb47e408269bbea7","Collision with fixed object",83
"d0057fc3760b714d149f772b520605c4","Collision with fixed object",53
"d01b96045b1014720cfcd9d3ae886de0","Collision with motor vehicle",56
"d01f4027e29ac268ef549bd025a889f2","Collision with fixed object",72
"d0203675135c053201877691441b1546","Collision with pedestrian",66
"d02b1a1feb0a866afc1a2afb761b29e9","Collision with motor vehicle",59
"d02c4e6e455c3880ec0ad129cec6d40c","Collision with animal",52
"d02e4445d529e17ed506d13f241c1d3d","Collision with motor vehicle",24
"d02fced022eed1987d151f4f15b567e5","Collision with motor vehicle",50
"d031812c985facc2eb0c65cd0118dda3","Collision with motor vehicle",63
"d03abd456517a92347f642d7150a2e08","Collision with motor vehicle",55
"d04359a9f42a77d7f126e53143e51b2e","Collision with fixed object",59
"d058ec8bcefacd9ce217624550eab721","Collision with motor vehicle",28
"d058fc57830bdce59c615b1ccfa0806f","Collision with motor vehicle",59
"d05b05f3350955c7aff9d2899ce1310a","Collision with motor vehicle",59
"d05c5e3cfa09678007c8081021ed7297","Rollover",45
"d068aabfa9f89491f5c0c63ac50daf54","Collision with motor vehicle",52
"d06b0b29b573eebce859082f24fdcfe6","Collision with motorcycle",57
"d06bfb9f5e4b9d92355358b13441eb38","Collision with motor vehicle",54
"d07810bb5a8f710df05023d1b4a723ac","Collision with fixed object",39
"d0848111f66783108428c3e3a2ef59bc","Collision with motor vehicle",65
"d08704f2b9a914a0ce9283021c8e84f2","Collision with motor vehicle",26
"d09514e522abd54cbbb7935bd8304f11","Collision with motor vehicle",61
"d0a427779fad76f0e3d7570c35afc810","Collision with pedestrian",60
"d0a67c4b7562233481e8aff254fd6574","Collision with motor vehicle",50
"d0a83dcb47d25749c39c95f1b1ef4377","Collision with pedestrian",41
"d0aa5f15a349d511ea228c51a979004a","Collision with motor vehicle",51
"d0b2ca805a38eefb9c946e54ba71d387","Collision with fixed object",58
"d0b50845a83462936b75c82a309442d2","Collision with motor vehicle",62
"d0be21ee90be46de2e24083f05ab4ab9","Collision with motor vehicle",59
"d0c055a04aca5ed518e3160d83b47692","All other",81
"d0c1e6146e95becb01829138a27735f8","Collision with motorcycle",70
"d0c56472c8857bceae70d6b747479d16","All other",60
"d0c87de7c12fa8e4682ff8885cc95808","Collision with motor vehicle",48
"d0c98055691dc509aafeeea10389744f","Collision with motor vehicle",57
"d0cbadb9fbb57c98e2348fc690ce41cd","Collision with fixed object",42
"d0cbe0f2f60d905decad87688b486569","Collision with motor vehicle",91
"d0cf30eaaf3100fedf229bfecb06824d","Collision with motor vehicle",59
"d0d1dcb1370ff6196ed51e2b2c18e344","Collision with motor vehicle",43
"d0d61bc83e0db9374563450a8f438108","Collision with motor vehicle",63
"d0d623d95397b05938a0726936766276","Collision with motor vehicle",42
"d0d65f486070a34702d5b81c2c689266","Collision with motor vehicle",56
"d0d98e8f6cac700d47e2e825048a8c45","Collision with motor vehicle",62
"d0dde284d91e346757a86bd7d5eca3f8","Collision with fixed object",64
"d0de494e41a60466ec6365ce2a5928f6","Collision with fixed object",83
"d0eed59fd0c068cb80dee8f63247a3a5","Collision with motor vehicle",44
"d0f1b8390f7b9dc46792ea21d6e760ee","Collision with motor vehicle",75
"d0fb05009f99bc13fae33d5001ddaf31","Collision with motor vehicle",41
"d100b7c7be85d2e3e764d097358a1608","All other",51
"d108d095b08a0bd46fc9ca0e7503adbf","Collision with motor vehicle",62
"d112d59d1af671231f4c58a4eba00601","Collision with motor vehicle",65
"d117bd6abb3d034791de80f346dda329","Collision with motor vehicle",48
"d11be29560bca7febb4ff71ce54c87db","Collision with motor vehicle",58
"d11ed7118ada3d87efcb94b4ecb95b24","Collision with fixed object",73
"d121d044ec9dad8dad75937c991d05d2","All other",78
"d1321f56d9a9ad04eb97e6c1c7d491df","Collision with motor vehicle",40
"d1337571c4b487a3250d3f7bfcdfebec","Collision with motor vehicle",47
"d13cec7d6398c934f89e3380f12ee2c8","Collision with fixed object",84
"d14c23a3b8d4069154d4cf05c1ed6323","Collision with fixed object",49
"d151996c905998ef0024b7185fc3e5ec","Collision with motor vehicle",42
"d15bbd0b6bdcee4a254b8881fe1c95b3","Collision with animal",64
"d170d2b1965630b0fb7c04482db15928","Collision with fixed object",42
"d1773d646bd66a79e7bdb588549fc00e","Collision with motorcycle",56
"d17a0daf7e12e3cefa903b501b33af6f","Collision with motor vehicle",82
"d17e7baa822397240cc7cce67f271191","Collision with motor vehicle",54
"d1864a477be2a09abe66399e87f54f5c","All other",38
"d18df08fef6c36970537e1a2ec2a9cbf","Collision with animal",56
"d18f3fd9da93f23ceba02ed13af9b00d","All other",56
"d197a57ef3b61db06271c374d0e1d600","Collision with motor vehicle",58
"d1a0e9d6b123e5b79b98984d5e793e84","Collision with motor vehicle",69
"d1b54a9592d1082b2bb331cc3a1c918d","Collision with motor vehicle",61
"d1b88b7de6f04a9cb007b9a3981ac4ea","Collision with motor vehicle",46
"d1b8cb99f2aff0d25394bf62373cc750","Collision with motor vehicle",84
"d1c258864266dc953faf49a92da69489","Collision with motor vehicle",28
"d1cc790c439398a9b0a9d519f3331eb2","Collision with motor vehicle",55
"d1ce2f5e0236ac4e7d5d6039b272d13a","All other",56
"d1d3677206f51277edfc8e1a9dd36f0a","Collision with motor vehicle",60
"d1d650823adac52a7c8e1064072cf633","Collision with fixed object",72
"d1e11a5d32afecc2c85469e89aa48c20","Collision with bicycle",54
"d1e27558a7bf3ea6b4258f2c3606f477","Collision with motor vehicle",66
"d1e3f2001a9df7001bdce8cc4d18431e","Collision with motor vehicle",78
"d1e4ff519cfa3fe387ed3bce7fd90aed","Collision with motor vehicle",51
"d1e9657cc52a70b4e6c24240a39f2956","Collision with fixed object",84
"d1ee1a3d05a79839f14b64ccee6dd8af","Collision with motor vehicle",88
"d1f187afbada6ae0bc362a0750803bf6","Collision with fixed object",61
"d203d630a1c727157e5ff1f15b8ac015","Hit while parked - insured",64
"d204fd2dc7c3fa291dca8be3682f4d13","Collision with motor vehicle",62
"d21096519eb9c9bf0d7ca2427bbf8a74","Collision with motor vehicle",58
"d21f1e974f98962cf80e3376c258db78","Collision with motor vehicle",61
"d222d855af9d1ee366ddb2bcbf228b51","Collision with motor vehicle",63
"d2248c6a555b828b4b6d4e16db4c82b8","Collision with motor vehicle",68
"d225693d38dc610c2ba7e0a04890d572","Collision with motor vehicle",65
"d2262baf2e45d9e9669bc4a1fb4f2376","Collision with motor vehicle",28
"d22b99472e069716d18a8b8f9ef59fe9","Collision with other object",74
"d2359e4c26b4917236eff82da4e30c0b","Collision with other object",58
"d239cedb2118ab52e0361ae4d6ce45c9","Collision with motor vehicle",77
"d23cb608efb42be6b660bc7c82a7a15e","All other",56
"d24048e2b1f81a070f05f7ee7a9a0e28","Collision with motor vehicle",59
"d24d56d89899d57304e0d4fd54371fdd","Collision with motor vehicle",60
"d24f8463167c2dfe75c8fedbc3ad2b31","Collision with motor vehicle",36
"d252edcdbbacc9b56b78f375067ebe88","Collision with motor vehicle",63
"d25bbdb35e13b2e4359a57b5fa477a88","Collision with motor vehicle",82
"d267c51f12faa23f8566d22e460aecb4","Theft of entire vehicle",64
"d26e34a7753da75569b4cf4bce467614","Collision with motor vehicle",49
"d271d18b900b773c6e69cefd3257a3a4","Collision with motor vehicle",28
"d27a8d9d16841213ffc6e2a7cafb74c1","Collision with motor vehicle",52
"d27aa80314d23b32f9e70aa1f9d3855f","Collision with motor vehicle",27
"d287772fcf0e74aad93c418a61187ee9","All other",38
"d29a4d19e16a700c3c5cfc9242518914","Entering or getting out of a vehicle",70
"d2a2508c153bc70c3a027c9c7932622e","Collision with motor vehicle",51
"d2ab04c4c4cc565d4c8e15b815aa6006","Collision with motor vehicle",72
"d2adbd72711fdc349166c6d64e339651","All other",56
"d2bfff7ad56f367e4078a5de1f3bac8c","Collision with motor vehicle",65
"d2c04190dee49d6127f8712fce129a83","Collision with motor vehicle",44
"d2c7e16fd18acfe76934ebc377e2e883","Collision with motor vehicle",71
"d2c994661e2dcc8931fdd3c8bb76437e","Collision with motor vehicle",38
"d2cb137c8b9bf88a908979b92ed42032","Collision with fixed object",59
"d2cbcf0061fa01e7d1b67412f562c7d3","Collision with motor vehicle",67
"d2ceb968195757d55fdaead584fad62e","Collision with animal",59
"d2d89cc69f86d5d0de2830ac3ced438e","Collision with motor vehicle",78
"d2da0557a2ced5487e3114740aff0f23","Collision with motor vehicle",30
"d2da55df37186c26774e863fb7696157","Collision with motor vehicle",78
"d2de41e965a29fa18da2500253b10505","Collision with motor vehicle",55
"d2e0d7799c3a572d0122fd15522fe962","Collision with animal",39
"d2e7783dc505ccfb2d929b0e7fe35409","Collision with motor vehicle",NA
"d2f2f589fc9cee659213adb63ef191e7","Collision with motor vehicle",32
"d2f499f6d759cda5d8a1d01d3331667e","Collision with motor vehicle",44
"d2fe821105b3a2433e62702880f69d64","Collision with fixed object",47
"d30b8147ef2943b85c1070e04c927bdb","Collision with fixed object",63
"d30d4593c953bf9d07d4f12744e0818d","Collision with motor vehicle",51
"d318681ce56b4173b2e11f85390bc48c","Collision with motor vehicle",81
"d320904cf4b565c549fbaa98c5336e89","Collision with motor vehicle",79
"d323f8244beac5d46d71503351f10af2","Collision with motor vehicle",41
"d3275024a3320fa5e5764c80076f88ed","All other",55
"d32ddbf6daeb9ce94dfe4935d22965de","Collision with motor vehicle",72
"d337d55048008fbed68f82a11d7c1585","Collision with motor vehicle",50
"d34162164eac2b6ffbbc87325123eea7","Collision with motor vehicle",70
"d347dfa7f4a6563de0f0cc8077570afe","Collision with animal",74
"d34dd34870e9508b12c8f8906a8a385b","Collision with motor vehicle",56
"d359b9d07e29cd0781337312d2fea686","Collision with motor vehicle",69
"d36673763fad6d8c7210b0ca179ff098","Collision with motor vehicle",48
"d36af5a82fdc151872e4cccfcba6c795","Collision with motor vehicle",45
"d3789e8e5bfe015ba640ff75235601ff","Collision with motor vehicle",83
"d38356a8c3b265026c57571024c49cb5","Collision with motor vehicle",51
"d3866f3d6b030e13f9bbc585a601aaa4","All other",66
"d38d1e2fab42139af18be939dda2da29","Collision with motor vehicle",64
"d38d44dc921120f14a43ce23a5a9a3c9","Collision with motor vehicle",30
"d38f5d365ecd8b16095051593527f4aa","Collision with motor vehicle",40
"d3932b15f4e63057564e2e5658d5ae84","Collision with fixed object",37
"d393e539cd7573e868b6ba33ec561c44","All other",48
"d3a18f330df1b85508bc1f487ba560c1","Collision with motor vehicle",91
"d3a2664ad950586a17636a776c9ca318","Collision with motor vehicle",58
"d3a45ecbb816a9e80682af8d6de99d03","Collision with motor vehicle",54
"d3aa784252c229363e9bcb1fcf2b2e41","Collision with motor vehicle",43
"d3b072e8b68a964e47fd1e4c45e58e42","Collision with motor vehicle",63
"d3b0ceb8a589bbe9c0a985daf73a778c","Collision with motor vehicle",48
"d3b708082c67501f291647614c00d7d0","Collision with motor vehicle",62
"d3df9c458ce322d15676ffa49a81146e","Hit and run",52
"d3e217daa3697cbf7dd82dcc0d4aea97","Hit and run",51
"d40079997514131f2e82a01fd678b43c","Collision with motor vehicle",60
"d400a257cfc0f110d92ad60fb1f699ac","Collision with motor vehicle",66
"d40b50423cdd4a5c16b888a5f040d996","Collision with animal",41
"d40df2227e0a24eef7a4a8c6a99647c9","Collision with motor vehicle",63
"d40f0ae46370cd6d68c2cd6cf5fec881","Collision with other object",65
"d41d0546513a22dd2efb1790284011aa","Collision with fixed object",50
"d41fe1637af623b888dd6c0ea692bcee","Collision with bicycle",41
"d425e0e501296a58f8750016b1edbe8a","Collision with motor vehicle",54
"d42c6c29281d07cadc1b08b517cf3867","Collision with motor vehicle",63
